label,message,threat_type,intent,source_type,difficulty,template_group,category,anchor_text,url
ham,Lunch plan. I completed the task and shared the latest version for review. I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_72245da441,pdf_base,,
ham,Family plan. Please confirm your availability for the appointment. Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_e1344fc951,pdf_base,,
ham,Family plan. Here are the notes for this week and the next steps. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_7ec827f283,pdf_base,,
spam,"Action required immediately. Your payment failed, update your information right away. Offer ends very soon. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_a4a49a4dd0,pdf_base,,
spam,Urgent account alert. This is a limited time deal and you should act fast. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_09a6409561,pdf_base,,
ham,Team discussion. We need to finalize the timeline before Friday. Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_b43395927d,pdf_base,,
ham,Appointment follow-up. Can you check this and reply when convenient? Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_973dbc30a7,pdf_base,,
ham,Class notes. Please review the file and send your feedback when you are free. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_03fb4b217a,pdf_base,,
spam,Congratulations you won. Please confirm your details to receive your prize. Offer ends very soon.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_51451c14a8,pdf_base,,
ham,Family plan. Dinner is planned for Saturday evening at home. I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_6b8cce8a1d,pdf_base,,
ham,Appointment follow-up. Please review the file and send your feedback when you are free. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_0212f52c75,pdf_base,,
ham,Homework question. Dinner is planned for Saturday evening at home. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_e9aea61827,pdf_base,,
ham,Project update. I completed the task and shared the latest version for review. Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_ecbf2e7b95,pdf_base,,
ham,Class notes. Can you check this and reply when convenient? Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_70b5310bbd,pdf_base,,
spam,"Limited time offer. This offer expires soon, so take action now. No reply is needed, act now. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_8e43a9ceba,pdf_base,,
spam,"Congratulations you won. Your payment failed, update your information right away. Last chance. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_89e26da4e5,pdf_base,,
ham,Team discussion. Please confirm your availability for the appointment. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_ad09d1a93d,pdf_base,,
ham,Class notes. I completed the task and shared the latest version for review. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_4b0644d4e8,pdf_base,,
ham,Class notes. The order has been confirmed and details are attached below. Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_062d1de3fc,pdf_base,,
ham,Team discussion. I completed the task and shared the latest version for review. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_e12ba16882,pdf_base,,
ham,Class notes. Let us meet after class to discuss the assignment. Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_e18caabf79,pdf_base,,
spam,Action required immediately. We detected unusual activity and need verification immediately. Offer ends very soon.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_2506042839,pdf_base,,
ham,Team discussion. The order has been confirmed and details are attached below. I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_e0f134ccd2,pdf_base,,
ham,Team discussion. Let us meet after class to discuss the assignment. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_f9befeacd6,pdf_base,,
ham,Weekly schedule. I completed the task and shared the latest version for review. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_7e6b85622e,pdf_base,,
ham,Meeting reminder. We need to finalize the timeline before Friday. Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_09980ca7a2,pdf_base,,
ham,Meeting reminder. Here are the notes for this week and the next steps. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_7f36cb22e3,pdf_base,,
spam,Free gift waiting. Click the link to claim your reward before it expires. Limited availability.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_679d6f34c7,pdf_base,,
spam,"Exclusive bonus inside. This offer expires soon, so take action now. Do not miss this opportunity. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_1ca9d81a2c,pdf_base,,
ham,Lunch plan. Please review the file and send your feedback when you are free. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_b8682e04fe,pdf_base,,
spam,Urgent account alert. We detected unusual activity and need verification immediately. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_338c5c4fd5,pdf_base,,
ham,Class notes. Let us meet after class to discuss the assignment. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_e18caabf79,pdf_base,,
ham,Team discussion. The meeting is scheduled for tomorrow afternoon in the office. I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_51ed76763e,pdf_base,,
spam,Final notice payment needed. You have been selected for a special bonus offer. Limited availability.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_e535d3b91f,pdf_base,,
spam,"Action required immediately. This offer expires soon, so take action now. Limited availability. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_2010ab785e,pdf_base,,
spam,"Verify your account today. This offer expires soon, so take action now. Do not miss this opportunity. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_980cacb8b4,pdf_base,,
spam,Urgent account alert. Unlock premium access with this one time opportunity. Limited availability.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_59ee32e793,pdf_base,,
spam,"Special deal for you. Do not miss this exclusive reward, claim it today. Do not miss this opportunity. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_054a1b3f3f,pdf_base,,
ham,Homework question. I completed the task and shared the latest version for review. I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_ced46c96f0,pdf_base,,
ham,Project update. Here are the notes for this week and the next steps. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_d1ac38b1ce,pdf_base,,
ham,Team discussion. Here are the notes for this week and the next steps. Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_571ba090b0,pdf_base,,
ham,Homework question. The meeting is scheduled for tomorrow afternoon in the office. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_8da6ee010e,pdf_base,,
ham,Project update. I completed the task and shared the latest version for review. I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_ecbf2e7b95,pdf_base,,
spam,Claim your prize now. Unlock premium access with this one time opportunity. Limited availability.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_fea64f7fd5,pdf_base,,
spam,"Claim your prize now. Please confirm your details to receive your prize. No reply is needed, act now. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_7c5bff0c9e,pdf_base,,
ham,Homework question. Let us meet after class to discuss the assignment. I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_70d09df228,pdf_base,,
spam,"Limited time offer. Your account may be suspended unless you respond now. No reply is needed, act now. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_874d9279e6,pdf_base,,
spam,"Exclusive bonus inside. Do not miss this exclusive reward, claim it today. Last chance. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_2e4df99311,pdf_base,,
spam,Free gift waiting. This is a limited time deal and you should act fast. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_72c2e6d6c5,pdf_base,,
ham,Appointment follow-up. We need to finalize the timeline before Friday. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_8f7e912d07,pdf_base,,
spam,Action required immediately. We detected unusual activity and need verification immediately. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_2506042839,pdf_base,,
spam,"Final notice payment needed. Click the link to claim your reward before it expires. No reply is needed, act now. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_c7032d326c,pdf_base,,
ham,Homework question. Please review the file and send your feedback when you are free. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_ce6bc381b3,pdf_base,,
spam,Claim your prize now. Please confirm your details to receive your prize. Last chance.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_7c5bff0c9e,pdf_base,,
spam,Claim your prize now. Your account may be suspended unless you respond now. Last chance.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_92d228faa7,pdf_base,,
ham,Family plan. We need to finalize the timeline before Friday. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_0a5f27c8e5,pdf_base,,
ham,Order confirmation. Here are the notes for this week and the next steps. Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_6499f73fc6,pdf_base,,
ham,Lunch plan. Here are the notes for this week and the next steps. I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_e96015d131,pdf_base,,
ham,Lunch plan. Please confirm your availability for the appointment. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_6f0424c4b8,pdf_base,,
spam,Claim your prize now. You have been selected for a special bonus offer. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_d7df491d96,pdf_base,,
ham,Project update. I completed the task and shared the latest version for review. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_ecbf2e7b95,pdf_base,,
ham,Meeting reminder. Please confirm your availability for the appointment. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_a78344f60d,pdf_base,,
spam,Limited time offer. This is a limited time deal and you should act fast. Offer ends very soon.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_033c6a9225,pdf_base,,
spam,"Free gift waiting. Do not miss this exclusive reward, claim it today. Last chance. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_81f49dadec,pdf_base,,
ham,Weekly schedule. Here are the notes for this week and the next steps. I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_baf3f2b4e8,pdf_base,,
ham,Project update. We need to finalize the timeline before Friday. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_90b995a5e7,pdf_base,,
spam,Verify your account today. This is a limited time deal and you should act fast. Offer ends very soon.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_0e9093c23c,pdf_base,,
spam,"Verify your account today. Do not miss this exclusive reward, claim it today. Limited availability. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_efad615d26,pdf_base,,
ham,Lunch plan. I completed the task and shared the latest version for review. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_72245da441,pdf_base,,
ham,Meeting reminder. The meeting is scheduled for tomorrow afternoon in the office. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_bb188fc5a6,pdf_base,,
ham,Weekly schedule. Please confirm your availability for the appointment. I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_f02f878224,pdf_base,,
ham,Weekly schedule. Dinner is planned for Saturday evening at home. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_39e4b8be24,pdf_base,,
ham,Order confirmation. The order has been confirmed and details are attached below. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_8942bb125a,pdf_base,,
ham,Team discussion. Let us meet after class to discuss the assignment. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_f9befeacd6,pdf_base,,
ham,Homework question. We need to finalize the timeline before Friday. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_7ef0660807,pdf_base,,
spam,Congratulations you won. You have been selected for a special bonus offer. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_913643b01f,pdf_base,,
spam,Action required immediately. Your account may be suspended unless you respond now. Last chance.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_a9e64b8341,pdf_base,,
ham,Meeting reminder. Please review the file and send your feedback when you are free. Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_d42e460a43,pdf_base,,
spam,"Exclusive bonus inside. Your payment failed, update your information right away. Do not miss this opportunity. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_e2e23b93db,pdf_base,,
spam,"Special deal for you. This offer expires soon, so take action now. Last chance. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_f2c9f0a9dc,pdf_base,,
ham,Team discussion. Let us meet after class to discuss the assignment. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_f9befeacd6,pdf_base,,
spam,Claim your prize now. This is a limited time deal and you should act fast. Offer ends very soon.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_16c5c7e683,pdf_base,,
ham,Weekly schedule. Here are the notes for this week and the next steps. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_baf3f2b4e8,pdf_base,,
spam,"Final notice payment needed. Do not miss this exclusive reward, claim it today. Do not miss this opportunity. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_92e7552609,pdf_base,,
spam,Urgent account alert. Unlock premium access with this one time opportunity. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_59ee32e793,pdf_base,,
spam,Claim your prize now. Your account may be suspended unless you respond now. Offer ends very soon.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_92d228faa7,pdf_base,,
spam,"Verify your account today. Do not miss this exclusive reward, claim it today. Do not miss this opportunity. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_efad615d26,pdf_base,,
ham,Appointment follow-up. Let us meet after class to discuss the assignment. Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_d2e778afa3,pdf_base,,
spam,"Limited time offer. This offer expires soon, so take action now. Offer ends very soon. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_8e43a9ceba,pdf_base,,
spam,Urgent account alert. You have been selected for a special bonus offer. Offer ends very soon.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_a75a779c5c,pdf_base,,
ham,Team discussion. We need to finalize the timeline before Friday. I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_b43395927d,pdf_base,,
spam,"Claim your prize now. Do not miss this exclusive reward, claim it today. No reply is needed, act now. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_fd2b85371d,pdf_base,,
spam,Final notice payment needed. Click the link to claim your reward before it expires. Last chance.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_c7032d326c,pdf_base,,
ham,Project update. The order has been confirmed and details are attached below. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_2b0c4ccb63,pdf_base,,
ham,Team discussion. Dinner is planned for Saturday evening at home. Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_a9c495cd51,pdf_base,,
spam,Exclusive bonus inside. You have been selected for a special bonus offer. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_22bd2a2901,pdf_base,,
ham,Order confirmation. Dinner is planned for Saturday evening at home. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_5506bd6a8f,pdf_base,,
spam,Exclusive bonus inside. Please confirm your details to receive your prize. Offer ends very soon.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_ae3135cad6,pdf_base,,
spam,"Free gift waiting. This offer expires soon, so take action now. Limited availability. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_978050d4dc,pdf_base,,
spam,Claim your prize now. Please confirm your details to receive your prize. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_7c5bff0c9e,pdf_base,,
spam,Verify your account today. This is a limited time deal and you should act fast. Limited availability.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_0e9093c23c,pdf_base,,
spam,Special deal for you. This is a limited time deal and you should act fast. Limited availability.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_d3092a0ba4,pdf_base,,
